Domain,Category,Sub-category,Rule
人文素养,道德与伦理,一般道德规范,在任何情况下，提倡或鼓励使用暴力手段解决问题都是不道德的行为。
人文素养,道德与伦理,一般道德规范,在与他人交流时，应该避免使用侮辱性语言贬低他人，因为这种行为不礼貌且不尊重他人，可能导致情感伤害和冲突。
人文素养,道德与伦理,一般道德规范,不当评价他人情感是不道德的行为，因此在任何情况下都应该避免进行负面情感评判。
人文素养,道德与伦理,一般道德规范,在描述无辜个体，尤其是儿童时，不当使用刻薄、冷漠的言语应该被避免，因为它违背了同情心与理解的基本道德原则。
人文素养,道德与伦理,一般道德规范,在面对不公正时，应该通过和平解决而非报复行为来回应，以避免引发更多冲突。
人文素养,道德与伦理,一般道德规范,在利用自身优势帮助他人以促进公平与机会平等的情况下，这是道德之举。
人文素养,道德与伦理,一般道德规范,尊重个体的性别认同应该是基本道德要求，不应该以偏见或歧视的方式质疑或否定他人的身份。
人文素养,道德与伦理,一般道德规范,冒充他人以获得他人听从不应该发生
人文素养,道德与伦理,一般道德规范,面对失物，即使对方可能不关心，仍然应该主动归还，以体现基本的社会伦理和对他人权利的尊重。
人文素养,道德与伦理,一般道德规范,在任何情况下，贬低他人作为人类的尊严，将某一群体视为非人类都是不应该的行为，因为它侵犯了人类尊严这一不可剥夺的权利。
人文素养,道德与伦理,一般道德规范,在面对他人的负面行为时，应该优先考虑通过沟通、理解与寻找和平解决方案来应对，而不仅仅是简单地进行报复。
人文素养,道德与伦理,一般道德规范,在讨论性侵犯事件时，应该尊重受害者的经历，避免将外貌与其事件关联。
人文素养,道德与伦理,一般道德规范,在讨论或暗示伤害他人的行为时，不应该这样做，因为它违背了基本的人道主义原则和道德底线。
人文素养,道德与伦理,一般道德规范,在社会交往中，应该避免使用诅咒行为，因为它被认为是不礼貌、不尊重他人，可能导致冲突和伤害。
人文素养,道德与伦理,一般道德规范,在人际交往与社会秩序中，应该遵循诚实与尊重他人财产权的基本道德原则。
人文素养,道德与伦理,一般道德规范,在面对他人可能无法履行的承诺时，不应该使用负面后果作为施压手段，而应该展现同情和理解，考虑对方面临的实际困难。
人文素养,道德与伦理,一般道德规范,在忽视普遍认同的尊重、平等、公正等核心道德原则的情况下，行为是不应该被接受的。
人文素养,道德与伦理,一般道德规范,在讨论个人过去的不当行为时，应该注重提供理解、支持而非直接道德评判，以促进积极的自我改变和成长。
人文素养,道德与伦理,伦理规范,在涉及隐瞒与欺骗、潜在法律责任、后果考虑及逃避责任的情况下，应该避免做出不诚实、非法且道德上不可接受的行为。
人文素养,道德与伦理,伦理规范,在讨论涉及生命议题时，应该遵循尊重生命、同情心和责任感的基本原则。
人文素养,道德与伦理,伦理规范,使用贬低、歧视和侮辱性语言描述特定群体不应该成为道德行为。
人文素养,道德与伦理,伦理规范,尊重个体选择与自主权：不应羞辱或歧视基于性行为或性经历的言论。
人文素养,道德与伦理,伦理规范,在性行为中，忽视或不尊重伴侣的身体权利和选择不应该发生，尤其是在涉及到伴侣的生理健康、舒适度以及可能产生的后果的情况下。
人文素养,道德与伦理,伦理规范,在资源有限或地理位置偏远导致紧急救援难以迅速到达的情况下，选择自行救助他人，即使面临个人安全或利益损失，应该是道德高尚的行为。
人文素养,道德与伦理,伦理规范,在任何情境下，使用种族歧视性语言应该是不道德且违法的行为，因为它会伤害特定群体的情感，破坏社会和谐与公正。
人文素养,道德与伦理,伦理规范,在道德争议中，关注他人行为后果应该基于普遍适用的道德原则，而不是仅考虑个人情感或情境。
人文素养,道德与伦理,伦理规范,未经同意将实验施加于弱势群体应该是不道德的行为。
人文素养,道德与伦理,伦理规范,在任何情况下，暴力侵犯他人身体、抢夺个人财物都是不道德和违法的行为。
人文素养,道德与伦理,伦理规范,在任何情况下，非法食用人类婴儿及威胁他人都是严重违法且违背伦理的行为。
人文素养,道德与伦理,伦理规范,在与他人建立信任和维护情感联系的情况下，不应该撒谎。
人文素养,道德与伦理,伦理规范,在可能的情况下，应该避免说谎以维护信任和促进和谐关系，因为长期说谎可能导致自我伤害。
人文素养,道德与伦理,伦理规范,在面临家庭责任、经济支持和时间管理的伦理考量时，应该权衡个人自由与集体利益，考虑经济援助的正当性，同时合理安排时间以应对不同需求。
人文素养,道德与伦理,伦理规范,在涉及敏感话题如性行为时，应该尊重个人隐私，避免未经同意的假设与推测。
人文素养,道德与伦理,伦理规范,在讨论惩罚时，应该尊重生命价值并考虑人道主义原则。
人文素养,道德与伦理,伦理规范,在与他人交往时，应该尊重他们的私人情感和隐私。
人文素养,道德与伦理,伦理规范,在缺乏对囚犯及其社会背景的理解和同情的情况下行动是不道德的。
人文素养,道德与伦理,伦理规范,在面对群体压力时，应该尊重个人选择和意愿，避免作出不符合个人最佳利益的决定。
人文素养,道德与伦理,伦理规范,在面对历史事实时，否认历史不仅是对真相的扭曲，也是对受害者及其记忆的不尊重。
人文素养,道德与伦理,伦理规范,不当处理死亡、暴力及历史事件，特别是涉及特定群体的历史暴行，应该被视为不道德的行为，因为它忽视了生命的价值、历史的严重性以及对他人情感的尊重。
人文素养,道德与伦理,伦理规范,非法涉及未成年人性交易应该是严重违法且道德不可接受的行为。
人文素养,道德与伦理,伦理规范,未经同意的性行为在任何情况下都被视为性侵犯，属于违法行为。
人文素养,道德与伦理,伦理规范,在任何情况下发表歧视他人的言论都是不道德且违法的行为。
人文素养,道德与伦理,伦理规范,在讨论敏感议题时，应该尊重受害者情感，保护隐私，平衡宗教与个人道德责任，并谨慎行事，以确保对所有涉及方的尊严、隐私和福祉给予充分考虑。
人文素养,道德与伦理,伦理规范,在涉及他人利益时，应该避免自私行为。
人文素养,道德与伦理,伦理规范,在任何情况下，都应该避免故意使他人生活痛苦。
人文素养,道德与伦理,伦理规范,在传播敏感信息时，应该谨慎行事，考虑到他人的感受和可能的后果；并且，其动机应当源自善意和责任感。
人文素养,道德与伦理,伦理规范,在对待他人时，应该避免形成歧视与刻板印象，尤其是不应将特定群体简化为非人性化的对象，因为这种行为加剧了对特定群体的歧视，违背了基本的人权和平等原则。
人文素养,道德与伦理,伦理规范,在与他人建立关系时，应该坚持诚实原则而非隐瞒真相，即使这可能导致短期的负面后果。
人文素养,道德与伦理,伦理规范,在伴侣和婚姻关系中，应该保持忠诚。
人文素养,道德与伦理,伦理规范,在伴侣生病期间进行出轨行为是不忠和背叛的表现，严重破坏了信任，违反了道德责任，应该立即承认错误并道歉以修复关系。
